time,tempce,luftdruck,co2,laut,hell
2022-02-27/15:00:04,21.3,1013.0,663.0,65.0,159.2
2022-02-27/15:00:05,21.4,1013.0,665.0,54.0,159.2
2022-02-27/15:00:07,21.4,1013.0,665.0,54.0,158.6
2022-02-27/15:00:08,21.4,1013.0,665.0,65.0,159.2
2022-02-27/15:00:09,21.4,1013.0,665.0,65.0,158.5
2022-02-27/15:00:10,21.4,1013.0,665.0,65.0,159.0
2022-02-27/15:00:11,21.4,1013.0,665.0,65.0,158.4
2022-02-27/15:00:12,21.4,1013.0,665.0,63.0,158.7
2022-02-27/15:00:13,21.4,1013.0,665.0,63.0,159.2
2022-02-27/15:00:14,21.4,1013.0,665.0,61.0,159.2
2022-02-27/15:00:15,21.4,1013.0,665.0,61.0,158.9
2022-02-27/15:00:16,21.4,1013.0,665.0,63.0,160.0
2022-02-27/15:00:17,21.4,1013.0,665.0,63.0,160.0
2022-02-27/15:00:19,21.4,1013.0,665.0,63.0,160.0
2022-02-27/15:00:20,21.4,1013.0,665.0,63.0,160.0
2022-02-27/15:00:21,21.4,1013.0,666.0,57.0,159.6
2022-02-27/15:00:22,21.4,1013.0,666.0,57.0,159.8
2022-02-27/15:00:23,21.4,1013.0,666.0,65.0,160.1
2022-02-27/15:00:24,21.4,1013.0,666.0,65.0,159.7
2022-02-27/15:00:25,21.4,1013.0,666.0,63.0,158.6
2022-02-27/15:00:26,21.4,1013.0,666.0,63.0,159.2
2022-02-27/15:00:27,21.4,1013.0,666.0,63.0,159.7
2022-02-27/15:00:28,21.4,1013.0,666.0,63.0,160.6
2022-02-27/15:00:29,21.4,1013.0,666.0,65.0,160.9
2022-02-27/15:00:31,21.4,1013.0,666.0,65.0,160.8
2022-02-27/15:00:32,21.4,1013.0,666.0,65.0,160.7
2022-02-27/15:00:33,21.4,1013.0,666.0,65.0,160.5
2022-02-27/15:00:34,21.4,1013.0,666.0,60.0,160.4
2022-02-27/15:00:35,21.4,1013.0,666.0,60.0,160.8
2022-02-27/15:00:36,21.4,1013.0,667.0,60.0,160.3
2022-02-27/15:00:37,21.4,1013.0,667.0,60.0,160.0
2022-02-27/15:00:38,21.4,1013.0,667.0,65.0,160.0
2022-02-27/15:00:39,21.4,1013.0,667.0,65.0,160.0
2022-02-27/15:00:40,21.4,1013.0,667.0,63.0,157.2
2022-02-27/15:00:41,21.4,1013.0,667.0,63.0,134.0
2022-02-27/15:00:43,21.4,1013.0,667.0,56.0,131.6
2022-02-27/15:00:44,21.4,1013.0,667.0,56.0,31.9
2022-02-27/15:00:45,21.4,1013.0,667.0,53.0,17.8
2022-02-27/15:00:46,21.4,1013.0,667.0,53.0,18.2
2022-02-27/15:00:47,21.4,1013.0,667.0,64.0,18.3
2022-02-27/15:00:48,21.4,1013.0,667.0,64.0,18.2
2022-02-27/15:00:49,21.5,1013.0,670.0,62.0,18.0
2022-02-27/15:00:50,21.5,1013.0,670.0,62.0,83.7
2022-02-27/15:00:51,21.5,1013.0,670.0,58.0,157.9
2022-02-27/15:00:52,21.5,1013.0,670.0,58.0,157.6
2022-02-27/15:00:54,21.5,1013.0,670.0,65.0,157.5
2022-02-27/15:00:55,21.5,1013.0,670.0,65.0,157.5
2022-02-27/15:00:56,21.5,1013.0,670.0,63.0,157.5
2022-02-27/15:00:57,21.5,1013.0,670.0,63.0,157.5
2022-02-27/15:00:58,21.5,1013.0,670.0,65.0,157.4
2022-02-27/15:00:59,21.5,1013.0,670.0,65.0,157.5
2022-02-27/15:01:00,21.5,1013.0,670.0,65.0,152.7
2022-02-27/15:01:01,21.5,1013.0,670.0,65.0,137.3
2022-02-27/15:01:02,21.5,1013.0,670.0,64.0,133.0
2022-02-27/15:01:03,21.5,1013.0,670.0,64.0,141.9
2022-02-27/15:01:04,21.6,1013.0,677.0,58.0,157.7
2022-02-27/15:01:06,21.6,1013.0,677.0,58.0,158.3
2022-02-27/15:01:07,21.6,1013.0,677.0,64.0,158.0
2022-02-27/15:01:08,21.6,1013.0,677.0,64.0,157.5
2022-02-27/15:01:09,21.6,1013.0,677.0,65.0,157.8
2022-02-27/15:01:10,21.6,1013.0,677.0,65.0,158.3
2022-02-27/15:01:11,21.6,1013.0,677.0,65.0,157.7
2022-02-27/15:01:12,21.6,1013.0,677.0,65.0,157.5
2022-02-27/15:01:13,21.6,1013.0,677.0,65.0,158.3
2022-02-27/15:01:14,21.6,1013.0,677.0,65.0,158.3
2022-02-27/15:01:15,21.6,1013.0,677.0,65.0,158.3
2022-02-27/15:01:17,21.6,1013.0,677.0,65.0,159.1
2022-02-27/15:01:18,21.6,1013.0,677.0,65.0,159.2
2022-02-27/15:01:19,21.6,1013.0,677.0,65.0,159.5
2022-02-27/15:01:20,21.6,1013.0,682.0,55.0,160.0
2022-02-27/15:01:21,21.6,1013.0,682.0,55.0,159.5
2022-02-27/15:01:22,21.6,1013.0,682.0,65.0,159.8
2022-02-27/15:01:23,21.6,1013.0,682.0,65.0,159.8
2022-02-27/15:01:24,21.6,1013.0,682.0,65.0,160.0
2022-02-27/15:01:25,21.6,1013.0,682.0,65.0,160.0
2022-02-27/15:01:26,21.6,1013.0,682.0,65.0,160.0
2022-02-27/15:01:27,21.6,1013.0,682.0,65.0,159.7
2022-02-27/15:01:29,21.6,1013.0,682.0,65.0,159.2
2022-02-27/15:01:30,21.6,1013.0,682.0,65.0,159.2
2022-02-27/15:01:31,21.6,1013.0,682.0,65.0,159.2
2022-02-27/15:01:32,21.6,1013.0,682.0,65.0,159.2
2022-02-27/15:01:33,21.6,1013.0,682.0,65.0,159.5
2022-02-27/15:01:34,21.6,1013.0,682.0,65.0,160.0
2022-02-27/15:01:35,21.7,1013.0,688.0,54.0,159.5
2022-02-27/15:01:36,21.7,1013.0,688.0,54.0,159.5
2022-02-27/15:01:37,21.7,1013.0,688.0,65.0,159.2
2022-02-27/15:01:38,21.7,1013.0,688.0,65.0,158.6
2022-02-27/15:01:39,21.7,1013.0,688.0,65.0,159.2
2022-02-27/15:01:41,21.7,1013.0,688.0,65.0,158.5
2022-02-27/15:01:42,21.7,1013.0,688.0,65.0,158.3
2022-02-27/15:01:43,21.7,1013.0,688.0,65.0,159.0
2022-02-27/15:01:44,21.7,1013.0,688.0,64.0,158.3
2022-02-27/15:01:45,21.7,1013.0,688.0,64.0,157.5
2022-02-27/15:01:46,21.7,1013.0,688.0,65.0,157.5
2022-02-27/15:01:47,21.7,1013.0,688.0,65.0,157.9
2022-02-27/15:01:48,21.7,1013.0,688.0,65.0,158.3
2022-02-27/15:01:49,21.7,1013.0,688.0,65.0,158.3
2022-02-27/15:01:50,21.7,1013.0,690.0,57.0,158.3
2022-02-27/15:01:52,21.7,1013.0,690.0,57.0,158.3
2022-02-27/15:01:53,21.7,1013.0,690.0,65.0,158.3
2022-02-27/15:01:54,21.7,1013.0,690.0,65.0,158.2
2022-02-27/15:01:55,21.7,1013.0,690.0,65.0,158.3
2022-02-27/15:01:56,21.7,1013.0,690.0,65.0,158.3
2022-02-27/15:01:57,21.7,1013.0,690.0,65.0,158.3
2022-02-27/15:01:58,21.7,1013.0,690.0,65.0,158.3
2022-02-27/15:01:59,21.7,1013.0,690.0,65.0,158.3
2022-02-27/15:02:00,21.7,1013.0,690.0,65.0,158.2
2022-02-27/15:02:01,21.7,1013.0,690.0,65.0,157.8
2022-02-27/15:02:03,21.7,1013.0,690.0,65.0,157.5
2022-02-27/15:02:04,21.7,1013.0,690.0,65.0,157.5
2022-02-27/15:02:05,21.7,1013.0,690.0,65.0,157.7
2022-02-27/15:02:06,21.7,1013.0,691.0,55.0,158.3
2022-02-27/15:02:07,21.7,1013.0,691.0,55.0,158.3
2022-02-27/15:02:08,21.7,1013.0,691.0,58.0,158.3
2022-02-27/15:02:09,21.7,1013.0,691.0,58.0,158.3
2022-02-27/15:02:10,21.7,1013.0,691.0,65.0,158.0
2022-02-27/15:02:11,21.7,1013.0,691.0,65.0,157.6
2022-02-27/15:02:12,21.7,1013.0,691.0,64.0,157.7
2022-02-27/15:02:13,21.7,1013.0,691.0,64.0,158.4
2022-02-27/15:02:15,21.7,1013.0,691.0,64.0,159.0
2022-02-27/15:02:16,21.7,1013.0,691.0,64.0,159.2
2022-02-27/15:02:17,21.7,1013.0,691.0,65.0,158.3
2022-02-27/15:02:18,21.7,1013.0,691.0,65.0,158.7
2022-02-27/15:02:19,21.7,1013.0,691.0,63.0,158.5
2022-02-27/15:02:20,21.7,1013.0,691.0,63.0,158.2
2022-02-27/15:02:21,21.8,1013.0,691.0,58.0,158.3
2022-02-27/15:02:22,21.8,1013.0,691.0,58.0,158.4
2022-02-27/15:02:23,21.8,1013.0,691.0,65.0,159.2
2022-02-27/15:02:24,21.8,1013.0,691.0,65.0,159.2
2022-02-27/15:02:25,21.8,1013.0,691.0,65.0,159.2
2022-02-27/15:02:27,21.8,1013.0,691.0,65.0,158.4
2022-02-27/15:02:28,21.8,1013.0,691.0,65.0,158.3
2022-02-27/15:02:29,21.8,1013.0,691.0,65.0,158.4
2022-02-27/15:02:30,21.8,1013.0,691.0,65.0,159.0
2022-02-27/15:02:31,21.8,1013.0,691.0,65.0,159.2
2022-02-27/15:02:32,21.8,1013.0,691.0,65.0,159.2
2022-02-27/15:02:33,21.8,1013.0,691.0,65.0,159.2
2022-02-27/15:02:34,21.8,1013.0,692.0,63.0,159.2
2022-02-27/15:02:35,21.8,1013.0,692.0,63.0,159.7
2022-02-27/15:02:36,21.8,1013.0,692.0,58.0,159.7
2022-02-27/15:02:38,21.8,1013.0,692.0,58.0,159.2
2022-02-27/15:02:39,21.8,1013.0,692.0,64.0,159.3
2022-02-27/15:02:40,21.8,1013.0,692.0,64.0,159.9
2022-02-27/15:02:41,21.8,1013.0,692.0,65.0,160.0
2022-02-27/15:02:42,21.8,1013.0,692.0,65.0,160.8
2022-02-27/15:02:43,21.8,1013.0,692.0,65.0,160.8
2022-02-27/15:02:44,21.8,1013.0,692.0,65.0,160.8
2022-02-27/15:02:45,21.8,1013.0,692.0,65.0,161.1
2022-02-27/15:02:46,21.8,1013.0,692.0,65.0,160.8
2022-02-27/15:02:47,21.8,1013.0,692.0,65.0,160.8
2022-02-27/15:02:48,21.8,1013.0,692.0,65.0,161.0
2022-02-27/15:02:50,21.8,1013.0,693.0,58.0,161.7
2022-02-27/15:02:51,21.8,1013.0,693.0,58.0,161.7
2022-02-27/15:02:52,21.8,1013.0,693.0,63.0,161.7
2022-02-27/15:02:53,21.8,1013.0,693.0,63.0,162.0
2022-02-27/15:02:54,21.8,1013.0,693.0,65.0,163.0
2022-02-27/15:02:55,21.8,1013.0,693.0,65.0,162.8
2022-02-27/15:02:56,21.8,1013.0,693.0,65.0,163.1
2022-02-27/15:02:57,21.8,1013.0,693.0,65.0,163.6
2022-02-27/15:02:58,21.8,1013.0,693.0,65.0,164.3
2022-02-27/15:02:59,21.8,1013.0,693.0,65.0,165.0
2022-02-27/15:03:00,21.8,1013.0,693.0,65.0,164.8
2022-02-27/15:03:02,21.8,1013.0,693.0,65.0,165.0
2022-02-27/15:03:03,21.8,1013.0,693.0,65.0,165.0
2022-02-27/15:03:04,21.8,1013.0,693.0,65.0,165.6
2022-02-27/15:03:05,21.8,1013.0,693.0,54.0,165.8
2022-02-27/15:03:06,21.8,1013.0,693.0,54.0,166.7
2022-02-27/15:03:07,21.8,1013.0,693.0,65.0,166.7
2022-02-27/15:03:08,21.8,1013.0,693.0,65.0,166.6
2022-02-27/15:03:09,21.8,1013.0,693.0,65.0,166.7
2022-02-27/15:03:10,21.8,1013.0,693.0,65.0,167.5
2022-02-27/15:03:11,21.8,1013.0,693.0,65.0,167.0
2022-02-27/15:03:12,21.8,1013.0,693.0,65.0,167.2
2022-02-27/15:03:14,21.8,1013.0,693.0,65.0,167.8
2022-02-27/15:03:15,21.8,1013.0,693.0,65.0,168.0
2022-02-27/15:03:16,21.8,1013.0,693.0,65.0,167.5
2022-02-27/15:03:21,21.8,1013.0,693.0,65.0,168.1
