time,tempce,luftfeucht,co2,laut,hell
2022-01-09/12:42:11,23.17,975.6,1718.0,22.008,100.8
2022-01-09/12:42:12,23.17,975.6,1718.0,22.008,100.8
2022-01-09/12:42:13,23.17,975.6,1718.0,21.24,101.4
2022-01-09/12:42:14,23.17,975.6,1718.0,21.24,102.1
2022-01-09/12:42:16,23.17,975.6,1718.0,21.24,102.6
2022-01-09/12:42:17,23.17,975.6,1718.0,21.24,105.8
2022-01-09/12:42:18,23.17,975.6,1718.0,21.24,108.6
2022-01-09/12:42:19,23.17,975.6,1718.0,20.136,109.6
2022-01-09/12:42:20,23.17,975.6,1718.0,20.136,119.9
2022-01-09/12:42:21,23.17,975.6,1718.0,20.136,120.8
2022-01-09/12:42:23,23.17,975.6,1718.0,20.136,120.7
2022-01-09/12:42:24,23.17,975.6,1718.0,20.136,120.1
2022-01-09/12:42:25,23.18,975.7,1715.0,20.016,119.3
2022-01-09/12:42:26,23.18,975.7,1715.0,20.016,117.6
2022-01-09/12:42:27,23.18,975.7,1715.0,20.016,791.6
2022-01-09/12:42:29,23.18,975.7,1715.0,20.016,2260.8
2022-01-09/12:42:30,23.18,975.7,1715.0,20.016,2480.5
2022-01-09/12:42:31,23.18,975.7,1715.0,23.712,2521.0
2022-01-09/12:42:32,23.18,975.7,1715.0,23.712,2547.4
2022-01-09/12:42:33,23.18,975.7,1715.0,23.712,2576.3
2022-01-09/12:42:34,23.18,975.7,1715.0,23.712,1102.2
2022-01-09/12:42:36,23.18,975.7,1715.0,23.712,117.4
2022-01-09/12:42:37,23.17,975.7,1711.0,20.256,118.5
2022-01-09/12:42:38,23.17,975.7,1711.0,20.256,116.5
2022-01-09/12:42:39,23.17,975.7,1711.0,20.256,108.4
2022-01-09/12:42:40,23.17,975.7,1711.0,20.256,117.5
2022-01-09/12:42:41,23.17,975.7,1711.0,20.256,116.9
2022-01-09/12:42:43,23.17,975.7,1711.0,21.0,113.8
2022-01-09/12:42:44,23.17,975.7,1711.0,21.0,110.6
2022-01-09/12:42:45,23.17,975.7,1711.0,21.0,115.0
2022-01-09/12:42:46,23.17,975.7,1711.0,21.0,115.7
2022-01-09/12:42:47,23.17,975.7,1711.0,21.0,115.6
2022-01-09/12:42:49,23.17,975.7,1711.0,21.456,116.0
2022-01-09/12:42:50,23.17,975.7,1711.0,21.456,115.7
2022-01-09/12:42:51,23.17,975.7,1711.0,21.456,116.1
2022-01-09/12:42:52,23.17,975.7,1711.0,21.456,116.1
2022-01-09/12:42:53,23.17,975.7,1711.0,21.456,116.0
2022-01-09/12:42:54,23.18,975.7,1720.0,20.136,115.2
2022-01-09/12:42:56,23.18,975.7,1720.0,20.136,115.2
2022-01-09/12:42:57,23.18,975.7,1720.0,20.136,115.2
2022-01-09/12:42:58,23.18,975.7,1720.0,20.136,115.4
2022-01-09/12:42:59,23.18,975.7,1720.0,20.136,116.1
2022-01-09/12:43:00,23.18,975.7,1720.0,20.184,116.1
2022-01-09/12:43:01,23.18,975.7,1720.0,20.184,116.1
2022-01-09/12:43:03,23.18,975.7,1720.0,20.184,116.2
2022-01-09/12:43:04,23.18,975.7,1720.0,20.184,110.3
2022-01-09/12:43:05,23.18,975.7,1720.0,20.184,103.9
2022-01-09/12:43:06,23.18,975.7,1721.0,24.192,109.1
2022-01-09/12:43:07,23.18,975.7,1721.0,24.192,103.7
2022-01-09/12:43:09,23.18,975.7,1721.0,24.192,104.2
2022-01-09/12:43:10,23.18,975.7,1721.0,24.192,103.9
2022-01-09/12:43:11,23.18,975.7,1721.0,24.192,103.5
2022-01-09/12:43:12,23.18,975.7,1721.0,20.208,117.3
2022-01-09/12:43:13,23.18,975.7,1721.0,20.208,133.7
2022-01-09/12:43:14,23.18,975.7,1721.0,20.208,134.1
2022-01-09/12:43:16,23.18,975.7,1721.0,20.208,133.7
2022-01-09/12:43:17,23.18,975.7,1721.0,20.208,133.2
2022-01-09/12:43:18,23.18,975.7,1721.0,20.16,133.1
2022-01-09/12:43:19,23.18,975.7,1721.0,20.16,132.9
2022-01-09/12:43:20,23.18,975.7,1721.0,20.16,132.5
2022-01-09/12:43:21,23.18,975.7,1721.0,20.16,132.3
2022-01-09/12:43:23,23.18,975.7,1721.0,20.16,132.3
2022-01-09/12:43:24,23.2,975.7,1722.0,19.776,131.4
2022-01-09/12:43:25,23.2,975.7,1722.0,19.776,130.6
2022-01-09/12:43:26,23.2,975.7,1722.0,19.776,130.6
2022-01-09/12:43:27,23.2,975.7,1722.0,19.776,112.4
2022-01-09/12:43:29,23.2,975.7,1722.0,19.776,95.0
2022-01-09/12:43:30,23.2,975.7,1722.0,20.424,109.9
2022-01-09/12:43:31,23.2,975.7,1722.0,20.424,119.0
2022-01-09/12:43:32,23.2,975.7,1722.0,20.424,115.8
2022-01-09/12:43:33,23.2,975.7,1722.0,20.424,127.7
2022-01-09/12:43:34,23.2,975.7,1722.0,20.424,129.9
2022-01-09/12:43:36,23.22,975.7,1721.0,21.096,132.9
2022-01-09/12:43:37,23.22,975.7,1721.0,21.096,133.1
2022-01-09/12:43:38,23.22,975.7,1721.0,21.096,133.2
2022-01-09/12:43:39,23.22,975.7,1721.0,21.096,133.2
2022-01-09/12:43:40,23.22,975.7,1721.0,21.096,133.2
2022-01-09/12:43:41,23.22,975.7,1721.0,21.072,133.1
2022-01-09/12:43:43,23.22,975.7,1721.0,21.072,132.4
2022-01-09/12:43:44,23.22,975.7,1721.0,21.072,132.3
2022-01-09/12:43:45,23.22,975.7,1721.0,21.072,132.3
2022-01-09/12:43:46,23.22,975.7,1721.0,21.072,132.3
2022-01-09/12:43:47,23.22,975.7,1721.0,20.352,132.3
2022-01-09/12:43:49,23.22,975.7,1721.0,20.352,132.3
2022-01-09/12:43:50,23.22,975.7,1721.0,20.352,132.3
2022-01-09/12:43:51,23.22,975.7,1721.0,20.352,131.4
2022-01-09/12:43:52,23.22,975.7,1721.0,20.352,131.3
2022-01-09/12:43:53,23.21,975.7,1717.0,21.288,131.0
2022-01-09/12:43:54,23.21,975.7,1717.0,21.288,131.4
2022-01-09/12:43:56,23.21,975.7,1717.0,21.288,131.4
2022-01-09/12:43:57,23.21,975.7,1717.0,21.288,131.4
2022-01-09/12:43:58,23.21,975.7,1717.0,21.288,131.4
2022-01-09/12:43:59,23.21,975.7,1717.0,21.432,130.8
2022-01-09/12:44:00,23.21,975.7,1717.0,21.432,130.3
2022-01-09/12:44:01,23.21,975.7,1717.0,21.432,129.8
2022-01-09/12:44:03,23.21,975.7,1717.0,21.432,129.9
2022-01-09/12:44:04,23.21,975.7,1717.0,21.432,130.5
2022-01-09/12:44:05,23.24,975.7,1721.0,20.712,130.2
2022-01-09/12:44:06,23.24,975.7,1721.0,20.712,129.7
2022-01-09/12:44:07,23.24,975.7,1721.0,20.712,129.6
2022-01-09/12:44:09,23.24,975.7,1721.0,20.712,129.6
2022-01-09/12:44:10,23.24,975.7,1721.0,20.712,129.6
2022-01-09/12:44:11,23.24,975.7,1721.0,20.616,128.0
2022-01-09/12:44:12,23.24,975.7,1721.0,20.616,127.8
2022-01-09/12:44:13,23.24,975.7,1721.0,20.616,127.6
2022-01-09/12:44:14,23.24,975.7,1721.0,20.616,127.1
2022-01-09/12:44:16,23.24,975.7,1721.0,20.616,129.1
2022-01-09/12:44:17,23.24,975.7,1721.0,21.48,129.6
2022-01-09/12:44:18,23.24,975.7,1721.0,21.48,129.1
2022-01-09/12:44:19,23.24,975.7,1721.0,21.48,128.6
2022-01-09/12:44:20,23.24,975.7,1721.0,21.48,128.2
2022-01-09/12:44:21,23.24,975.7,1721.0,21.48,127.8
2022-01-09/12:44:23,23.23,975.7,1721.0,21.072,126.9
2022-01-09/12:44:24,23.23,975.7,1721.0,21.072,126.9
2022-01-09/12:44:25,23.23,975.7,1721.0,21.072,126.9
2022-01-09/12:44:26,23.23,975.7,1721.0,21.072,126.6
2022-01-09/12:44:27,23.23,975.7,1721.0,21.072,127.0
2022-01-09/12:44:29,23.23,975.7,1721.0,21.192,127.0
2022-01-09/12:44:30,23.23,975.7,1721.0,21.192,127.0
2022-01-09/12:44:31,23.23,975.7,1721.0,21.192,127.8
2022-01-09/12:44:32,23.23,975.7,1721.0,21.192,127.8
2022-01-09/12:44:33,23.23,975.7,1721.0,21.192,127.8
2022-01-09/12:44:34,23.24,975.7,1724.0,20.808,125.4
2022-01-09/12:44:36,23.24,975.7,1724.0,20.808,125.2
2022-01-09/12:44:37,23.24,975.7,1724.0,20.808,127.8
2022-01-09/12:44:38,23.24,975.7,1724.0,20.808,127.8
2022-01-09/12:44:39,23.24,975.7,1724.0,20.808,127.6
2022-01-09/12:44:40,23.24,975.7,1724.0,21.024,127.5
2022-01-09/12:44:41,23.24,975.7,1724.0,21.024,127.1
2022-01-09/12:44:43,23.24,975.7,1724.0,21.024,126.9
2022-01-09/12:44:44,23.24,975.7,1724.0,21.024,126.9
2022-01-09/12:44:45,23.24,975.7,1724.0,21.024,126.9
2022-01-09/12:44:46,23.24,975.7,1724.0,21.168,126.9
2022-01-09/12:44:47,23.24,975.7,1724.0,21.168,127.4
2022-01-09/12:44:49,23.24,975.7,1724.0,21.168,127.8
2022-01-09/12:44:50,23.24,975.7,1724.0,21.168,129.0
