time,tempce,luftfeucht,co2,laut,hell
2022-01-06/15:29:01,20.29,995.7,737.0,24.024,216.5
2022-01-06/15:29:02,20.29,995.7,737.0,24.024,228.8
2022-01-06/15:29:04,20.29,995.7,737.0,24.024,228.1
2022-01-06/15:29:05,20.29,995.7,737.0,24.024,213.2
2022-01-06/15:29:06,20.35,995.7,755.0,25.44,128.6
2022-01-06/15:29:07,20.35,995.7,755.0,25.44,143.0
2022-01-06/15:29:08,20.35,995.7,755.0,25.44,223.6
2022-01-06/15:29:09,20.35,995.7,755.0,25.44,244.2
2022-01-06/15:29:11,20.35,995.7,755.0,25.44,245.5
2022-01-06/15:29:12,20.35,995.7,755.0,24.096,245.0
2022-01-06/15:29:13,20.35,995.7,755.0,24.096,242.6
2022-01-06/15:29:14,20.35,995.7,755.0,24.096,241.6
2022-01-06/15:29:15,20.35,995.7,755.0,24.096,240.3
2022-01-06/15:29:16,20.35,995.7,755.0,24.096,239.0
2022-01-06/15:29:18,20.43,995.7,788.0,23.208,235.8
2022-01-06/15:29:19,20.43,995.7,788.0,23.208,235.8
2022-01-06/15:29:20,20.43,995.7,788.0,23.208,235.8
2022-01-06/15:29:21,20.43,995.7,788.0,23.208,235.8
2022-01-06/15:29:22,20.43,995.7,788.0,23.208,235.8
2022-01-06/15:29:24,20.43,995.7,788.0,23.112,235.9
2022-01-06/15:29:25,20.43,995.7,788.0,23.112,236.3
2022-01-06/15:29:26,20.43,995.7,788.0,23.112,236.6
2022-01-06/15:29:27,20.43,995.7,788.0,23.112,236.3
2022-01-06/15:29:28,20.43,995.7,788.0,23.112,236.7
2022-01-06/15:29:29,20.43,995.7,788.0,23.016,236.6
2022-01-06/15:29:31,20.43,995.7,788.0,23.016,236.6
2022-01-06/15:29:32,20.43,995.7,788.0,23.016,236.7
2022-01-06/15:29:33,20.43,995.7,788.0,23.016,236.1
2022-01-06/15:29:34,20.43,995.7,788.0,23.016,236.1
2022-01-06/15:29:35,20.5,995.7,829.0,23.52,236.1
2022-01-06/15:29:37,20.5,995.7,829.0,23.52,236.7
2022-01-06/15:29:38,20.5,995.7,829.0,23.52,237.0
2022-01-06/15:29:39,20.5,995.7,829.0,23.52,236.7
2022-01-06/15:29:40,20.5,995.7,829.0,23.52,237.6
2022-01-06/15:29:41,20.5,995.7,829.0,23.16,237.6
2022-01-06/15:29:42,20.5,995.7,829.0,23.16,238.3
2022-01-06/15:29:44,20.5,995.7,829.0,23.16,237.8
2022-01-06/15:29:45,20.5,995.7,829.0,23.16,237.6
2022-01-06/15:29:46,20.5,995.7,829.0,23.16,237.4
2022-01-06/15:29:47,20.55,995.7999,855.0,23.256,237.1
2022-01-06/15:29:48,20.55,995.7999,855.0,23.256,237.4
2022-01-06/15:29:49,20.55,995.7999,855.0,23.256,237.0
2022-01-06/15:29:51,20.55,995.7999,855.0,23.256,236.7
2022-01-06/15:29:52,20.55,995.7999,855.0,23.256,236.7
2022-01-06/15:29:53,20.55,995.7999,855.0,23.088,236.7
2022-01-06/15:29:54,20.55,995.7999,855.0,23.088,236.7
2022-01-06/15:29:55,20.55,995.7999,855.0,23.088,236.7
2022-01-06/15:29:57,20.55,995.7999,855.0,23.088,236.7
2022-01-06/15:29:58,20.55,995.7999,855.0,23.088,236.1
2022-01-06/15:29:59,20.55,995.7999,855.0,23.16,235.9
2022-01-06/15:30:00,20.55,995.7999,855.0,23.16,236.2
2022-01-06/15:30:01,20.55,995.7999,855.0,23.16,235.8
2022-01-06/15:30:02,20.55,995.7999,855.0,23.16,236.0
2022-01-06/15:30:04,20.55,995.7999,855.0,23.16,236.6
2022-01-06/15:30:05,20.6,995.7999,882.0,23.28,236.2
2022-01-06/15:30:06,20.6,995.7999,882.0,23.28,237.8
2022-01-06/15:30:07,20.6,995.7999,882.0,23.28,238.6
2022-01-06/15:30:08,20.6,995.7999,882.0,23.28,237.9
2022-01-06/15:30:10,20.6,995.7999,882.0,23.28,234.6
2022-01-06/15:30:11,20.6,995.7999,882.0,24.72,238.4
2022-01-06/15:30:12,20.6,995.7999,882.0,24.72,237.8
2022-01-06/15:30:13,20.6,995.7999,882.0,24.72,239.9
2022-01-06/15:30:14,20.6,995.7999,882.0,24.72,239.2
2022-01-06/15:30:15,20.6,995.7999,882.0,24.72,239.6
2022-01-06/15:30:17,20.68,995.7999,897.0,23.256,240.8
2022-01-06/15:30:18,20.68,995.7999,897.0,23.256,239.3
2022-01-06/15:30:19,20.68,995.7999,897.0,23.256,238.3
2022-01-06/15:30:20,20.68,995.7999,897.0,23.256,238.9
2022-01-06/15:30:21,20.68,995.7999,897.0,23.256,239.3
2022-01-06/15:30:22,20.68,995.7999,897.0,23.208,239.4
2022-01-06/15:30:24,20.68,995.7999,897.0,23.208,239.2
2022-01-06/15:30:25,20.68,995.7999,897.0,23.208,239.0
2022-01-06/15:30:26,20.68,995.7999,897.0,23.208,238.7
2022-01-06/15:30:27,20.68,995.7999,897.0,23.208,238.5
2022-01-06/15:30:28,20.68,995.7999,897.0,23.208,238.5
2022-01-06/15:30:30,20.68,995.7999,897.0,23.208,238.5
2022-01-06/15:30:31,20.68,995.7999,897.0,23.208,238.5
2022-01-06/15:30:32,20.68,995.7999,897.0,23.208,237.5
2022-01-06/15:30:33,20.68,995.7999,897.0,23.208,238.3
2022-01-06/15:30:34,20.73,995.7999,911.0,23.112,238.5
2022-01-06/15:30:35,20.73,995.7999,911.0,23.112,237.9
2022-01-06/15:30:37,20.73,995.7999,911.0,23.112,238.2
2022-01-06/15:30:38,20.73,995.7999,911.0,23.112,238.5
2022-01-06/15:30:39,20.73,995.7999,911.0,23.112,238.5
2022-01-06/15:30:40,20.73,995.7999,911.0,23.088,238.2
2022-01-06/15:30:41,20.73,995.7999,911.0,23.088,238.2
2022-01-06/15:30:42,20.73,995.7999,911.0,23.088,238.4
2022-01-06/15:30:44,20.73,995.7999,911.0,23.088,238.5
2022-01-06/15:30:45,20.73,995.7999,911.0,23.088,238.5
2022-01-06/15:30:46,20.79,995.7999,916.0,23.328,238.7
2022-01-06/15:30:47,20.79,995.7999,916.0,23.328,238.5
2022-01-06/15:30:48,20.79,995.7999,916.0,23.328,238.4
2022-01-06/15:30:50,20.79,995.7999,916.0,23.328,238.2
2022-01-06/15:30:51,20.79,995.7999,916.0,23.328,238.1
2022-01-06/15:30:52,20.79,995.7999,916.0,23.064,237.9
2022-01-06/15:30:53,20.79,995.7999,916.0,23.064,238.2
2022-01-06/15:30:54,20.79,995.7999,916.0,23.064,237.9
2022-01-06/15:30:55,20.79,995.7999,916.0,23.064,238.0
2022-01-06/15:30:57,20.79,995.7999,916.0,23.064,238.0
2022-01-06/15:30:58,20.79,995.7999,916.0,23.448,237.7
2022-01-06/15:30:59,20.79,995.7999,916.0,23.448,238.1
2022-01-06/15:31:00,20.79,995.7999,916.0,23.448,237.8
2022-01-06/15:31:01,20.79,995.7999,916.0,23.448,237.9
2022-01-06/15:31:02,20.79,995.7999,916.0,23.448,238.1
2022-01-06/15:31:04,20.84,995.7999,921.0,22.872,238.0
2022-01-06/15:31:05,20.84,995.7999,921.0,22.872,238.1
2022-01-06/15:31:06,20.84,995.7999,921.0,22.872,237.7
2022-01-06/15:31:07,20.84,995.7999,921.0,22.872,238.0
2022-01-06/15:31:08,20.84,995.7999,921.0,22.872,237.6
2022-01-06/15:31:10,20.84,995.7999,921.0,23.232,237.9
2022-01-06/15:31:11,20.84,995.7999,921.0,23.232,238.5
2022-01-06/15:31:12,20.84,995.7999,921.0,23.232,237.9
2022-01-06/15:31:13,20.84,995.7999,921.0,23.232,237.6
2022-01-06/15:31:14,20.84,995.7999,921.0,23.232,237.8
2022-01-06/15:31:15,20.9,995.7999,916.0,23.088,235.4
2022-01-06/15:31:17,20.9,995.7999,916.0,23.088,236.1
2022-01-06/15:31:18,20.9,995.7999,916.0,23.088,235.2
2022-01-06/15:31:19,20.9,995.7999,916.0,23.088,236.5
2022-01-06/15:31:20,20.9,995.7999,916.0,23.088,235.8
2022-01-06/15:31:21,20.9,995.7999,916.0,23.328,235.5
2022-01-06/15:31:22,20.9,995.7999,916.0,23.328,236.4
2022-01-06/15:31:24,20.9,995.7999,916.0,23.328,236.8
2022-01-06/15:31:25,20.9,995.7999,916.0,23.328,237.4
2022-01-06/15:31:26,20.9,995.7999,916.0,23.328,236.8
2022-01-06/15:31:27,20.9,995.7999,916.0,23.064,236.7
2022-01-06/15:31:28,20.9,995.7999,916.0,23.064,236.7
2022-01-06/15:31:30,20.9,995.7999,916.0,23.064,236.7
2022-01-06/15:31:31,20.9,995.7999,916.0,23.064,236.7
2022-01-06/15:31:32,20.9,995.7999,916.0,23.064,236.7
2022-01-06/15:31:33,20.93,995.7999,912.0,23.304,236.8
2022-01-06/15:31:34,20.93,995.7999,912.0,23.304,236.8
2022-01-06/15:31:35,20.93,995.7999,912.0,23.304,236.0
2022-01-06/15:31:37,20.93,995.7999,912.0,23.304,234.5
2022-01-06/15:31:38,20.93,995.7999,912.0,23.304,235.6
2022-01-06/15:31:39,20.93,995.7999,912.0,23.28,235.6
2022-01-06/15:31:40,20.93,995.7999,912.0,23.28,237.5
2022-01-06/15:31:41,20.93,995.7999,912.0,23.28,236.4
2022-01-06/15:31:43,20.93,995.7999,912.0,23.28,236.4
2022-01-06/15:31:44,20.93,995.7999,912.0,23.28,237.1
2022-01-06/15:31:45,20.93,995.7999,912.0,22.896,237.6
2022-01-06/15:31:46,20.93,995.7999,912.0,22.896,237.6
2022-01-06/15:31:47,20.93,995.7999,912.0,22.896,237.6
2022-01-06/15:31:48,20.93,995.7999,912.0,22.896,237.6
2022-01-06/15:31:50,20.93,995.7999,912.0,22.896,237.6
2022-01-06/15:31:51,21.02,995.7999,912.0,23.304,237.2
2022-01-06/15:31:52,21.02,995.7999,912.0,23.304,238.1
2022-01-06/15:31:53,21.02,995.7999,912.0,23.304,236.7
2022-01-06/15:31:54,21.02,995.7999,912.0,23.304,236.9
2022-01-06/15:31:55,21.02,995.7999,912.0,23.304,236.8
2022-01-06/15:31:57,21.02,995.7999,912.0,23.448,236.7
2022-01-06/15:31:58,21.02,995.7999,912.0,23.448,236.0
2022-01-06/15:31:59,21.02,995.7999,912.0,23.448,235.8
2022-01-06/15:32:00,21.02,995.7999,912.0,23.448,235.8
2022-01-06/15:32:01,21.02,995.7999,912.0,23.448,235.8
2022-01-06/15:32:03,21.06,995.7999,914.0,23.496,236.2
2022-01-06/15:32:04,21.06,995.7999,914.0,23.496,235.8
2022-01-06/15:32:05,21.06,995.7999,914.0,23.496,236.0
2022-01-06/15:32:06,21.06,995.7999,914.0,23.496,236.1
2022-01-06/15:32:07,21.06,995.7999,914.0,23.496,236.3
2022-01-06/15:32:08,21.06,995.7999,914.0,23.064,236.4
2022-01-06/15:32:10,21.06,995.7999,914.0,23.064,236.1
2022-01-06/15:32:11,21.06,995.7999,914.0,23.064,236.7
2022-01-06/15:32:12,21.06,995.7999,914.0,23.064,236.7
2022-01-06/15:32:13,21.06,995.7999,914.0,23.064,236.2
2022-01-06/15:32:14,21.06,995.7999,914.0,23.328,235.9
2022-01-06/15:32:15,21.06,995.7999,914.0,23.328,235.8
2022-01-06/15:32:17,21.06,995.7999,914.0,23.328,236.1
2022-01-06/15:32:18,21.06,995.7999,914.0,23.328,236.0
2022-01-06/15:32:19,21.06,995.7999,914.0,23.328,236.0
2022-01-06/15:32:20,21.12,995.7999,919.0,23.16,236.1
2022-01-06/15:32:21,21.12,995.7999,919.0,23.16,236.4
2022-01-06/15:32:23,21.12,995.7999,919.0,23.16,236.2
2022-01-06/15:32:24,21.12,995.7999,919.0,23.16,235.9
2022-01-06/15:32:25,21.12,995.7999,919.0,23.16,235.9
2022-01-06/15:32:26,21.12,995.7999,919.0,23.544,236.1
2022-01-06/15:32:27,21.12,995.7999,919.0,23.544,236.0
2022-01-06/15:32:28,21.12,995.7999,919.0,23.544,236.0
2022-01-06/15:32:30,21.12,995.7999,919.0,23.544,236.0
2022-01-06/15:32:31,21.12,995.7999,919.0,23.544,235.8
2022-01-06/15:32:32,21.16,995.7999,919.0,23.448,236.1
2022-01-06/15:32:33,21.16,995.7999,919.0,23.448,236.0
2022-01-06/15:32:34,21.16,995.7999,919.0,23.448,236.2
2022-01-06/15:32:35,21.16,995.7999,919.0,23.448,235.8
2022-01-06/15:32:37,21.16,995.7999,919.0,23.448,235.8
2022-01-06/15:32:38,21.16,995.7999,919.0,23.52,236.0
2022-01-06/15:32:39,21.16,995.7999,919.0,23.52,236.2
2022-01-06/15:32:40,21.16,995.7999,919.0,23.52,236.6
2022-01-06/15:32:41,21.16,995.7999,919.0,23.52,236.2
2022-01-06/15:32:43,21.16,995.7999,919.0,23.52,236.0
2022-01-06/15:32:44,21.16,995.7999,919.0,23.112,236.5
2022-01-06/15:32:45,21.16,995.7999,919.0,23.112,235.8
2022-01-06/15:32:46,21.16,995.7999,919.0,23.112,235.9
2022-01-06/15:32:47,21.16,995.7999,919.0,23.112,235.8
2022-01-06/15:32:48,21.16,995.7999,919.0,23.112,235.8
2022-01-06/15:32:50,21.18,995.7999,919.0,23.04,235.9
2022-01-06/15:32:51,21.18,995.7999,919.0,23.04,235.8
2022-01-06/15:32:52,21.18,995.7999,919.0,23.04,235.8
2022-01-06/15:32:53,21.18,995.7999,919.0,23.04,235.8
2022-01-06/15:32:54,21.18,995.7999,919.0,23.04,236.6
2022-01-06/15:32:56,21.18,995.7999,919.0,22.992,236.2
2022-01-06/15:32:57,21.18,995.7999,919.0,22.992,235.8
2022-01-06/15:32:58,21.18,995.7999,919.0,22.992,236.1
2022-01-06/15:32:59,21.18,995.7999,919.0,22.992,236.4
2022-01-06/15:33:00,21.18,995.7999,919.0,22.992,236.3
2022-01-06/15:33:01,21.25,995.7999,914.0,23.52,236.6
2022-01-06/15:33:03,21.25,995.7999,914.0,23.52,236.7
2022-01-06/15:33:04,21.25,995.7999,914.0,23.52,236.1
2022-01-06/15:33:05,21.25,995.7999,914.0,23.52,236.2
2022-01-06/15:33:06,21.25,995.7999,914.0,23.52,236.3
2022-01-06/15:33:07,21.25,995.7999,914.0,23.448,236.7
2022-01-06/15:33:08,21.25,995.7999,914.0,23.448,236.6
2022-01-06/15:33:10,21.25,995.7999,914.0,23.448,236.7
2022-01-06/15:33:11,21.25,995.7999,914.0,23.448,236.7
2022-01-06/15:33:12,21.25,995.7999,914.0,23.448,236.7
2022-01-06/15:33:13,21.25,995.7999,914.0,23.328,236.6
2022-01-06/15:33:14,21.25,995.7999,914.0,23.328,236.7
2022-01-06/15:33:16,21.25,995.7999,914.0,23.328,237.1
2022-01-06/15:33:17,21.25,995.7999,914.0,23.328,236.9
2022-01-06/15:33:18,21.25,995.7999,914.0,23.328,237.3
2022-01-06/15:33:19,21.29,995.7999,918.0,23.664,237.1
2022-01-06/15:33:20,21.29,995.7999,918.0,23.664,236.6
2022-01-06/15:33:21,21.29,995.7999,918.0,23.664,235.9
2022-01-06/15:33:23,21.29,995.7999,918.0,23.664,236.1
2022-01-06/15:33:24,21.29,995.7999,918.0,23.664,235.8
2022-01-06/15:33:25,21.29,995.7999,918.0,23.424,236.4
2022-01-06/15:33:26,21.29,995.7999,918.0,23.424,235.8
2022-01-06/15:33:27,21.29,995.7999,918.0,23.424,235.3
2022-01-06/15:33:28,21.29,995.7999,918.0,23.424,235.9
2022-01-06/15:33:30,21.29,995.7999,918.0,23.424,235.6
2022-01-06/15:33:31,21.34,995.7999,919.0,23.208,235.2
2022-01-06/15:33:32,21.34,995.7999,919.0,23.208,233.9
2022-01-06/15:33:33,21.34,995.7999,919.0,23.208,234.0
2022-01-06/15:33:34,21.34,995.7999,919.0,23.208,234.0
2022-01-06/15:33:36,21.34,995.7999,919.0,23.208,234.8
2022-01-06/15:33:37,21.34,995.7999,919.0,22.968,235.8
2022-01-06/15:33:38,21.34,995.7999,919.0,22.968,234.9
2022-01-06/15:33:39,21.34,995.7999,919.0,22.968,234.9
2022-01-06/15:33:40,21.34,995.7999,919.0,22.968,234.9
2022-01-06/15:33:41,21.34,995.7999,919.0,22.968,234.5
2022-01-06/15:33:43,21.34,995.7999,919.0,23.304,234.0
2022-01-06/15:33:44,21.34,995.7999,919.0,23.304,235.1
2022-01-06/15:33:45,21.34,995.7999,919.0,23.304,234.9
2022-01-06/15:33:46,21.34,995.7999,919.0,23.304,235.6
2022-01-06/15:33:47,21.34,995.7999,919.0,23.304,235.8
2022-01-06/15:33:49,21.38,995.7999,915.0,22.896,235.8
2022-01-06/15:33:50,21.38,995.7999,915.0,22.896,236.5
2022-01-06/15:33:51,21.38,995.7999,915.0,22.896,237.0
2022-01-06/15:33:52,21.38,995.7999,915.0,22.896,236.8
2022-01-06/15:33:53,21.38,995.7999,915.0,22.896,237.1
2022-01-06/15:33:54,21.38,995.7999,915.0,23.52,236.8
2022-01-06/15:33:56,21.38,995.7999,915.0,23.52,237.0
2022-01-06/15:33:57,21.38,995.7999,915.0,23.52,237.4
2022-01-06/15:33:58,21.38,995.7999,915.0,23.52,237.0
2022-01-06/15:33:59,21.38,995.7999,915.0,23.52,236.7
2022-01-06/15:34:00,21.38,995.7999,915.0,22.848,236.7
2022-01-06/15:34:01,21.38,995.7999,915.0,22.848,236.6
2022-01-06/15:34:03,21.38,995.7999,915.0,22.848,236.7
2022-01-06/15:34:04,21.38,995.7999,915.0,22.848,236.6
2022-01-06/15:34:05,21.38,995.7999,915.0,22.848,236.4
2022-01-06/15:34:06,21.43,995.7999,915.0,23.904,236.4
2022-01-06/15:34:07,21.43,995.7999,915.0,23.904,236.1
2022-01-06/15:34:09,21.43,995.7999,915.0,23.904,235.9
2022-01-06/15:34:10,21.43,995.7999,915.0,23.904,236.7
2022-01-06/15:34:11,21.43,995.7999,915.0,23.904,236.7
2022-01-06/15:34:12,21.43,995.7999,915.0,23.136,236.1
2022-01-06/15:34:13,21.43,995.7999,915.0,23.136,236.6
2022-01-06/15:34:14,21.43,995.7999,915.0,23.136,236.2
2022-01-06/15:34:16,21.43,995.7999,915.0,23.136,235.8
2022-01-06/15:34:17,21.43,995.7999,915.0,23.136,235.8
2022-01-06/15:34:18,21.46,995.7999,915.0,23.232,235.8
2022-01-06/15:34:19,21.46,995.7999,915.0,23.232,235.8
2022-01-06/15:34:20,21.46,995.7999,915.0,23.232,235.8
2022-01-06/15:34:21,21.46,995.7999,915.0,23.232,235.8
2022-01-06/15:34:23,21.46,995.7999,915.0,23.232,235.8
2022-01-06/15:34:24,21.46,995.7999,915.0,23.184,235.8
2022-01-06/15:34:25,21.46,995.7999,915.0,23.184,235.8
2022-01-06/15:34:26,21.46,995.7999,915.0,23.184,235.8
2022-01-06/15:34:27,21.46,995.7999,915.0,23.184,235.8
2022-01-06/15:34:29,21.46,995.7999,915.0,23.184,235.8
2022-01-06/15:34:30,21.46,995.7999,915.0,23.136,236.1
2022-01-06/15:34:31,21.46,995.7999,915.0,23.136,236.2
2022-01-06/15:34:32,21.46,995.7999,915.0,23.136,236.4
2022-01-06/15:34:33,21.46,995.7999,915.0,23.136,236.4
2022-01-06/15:34:34,21.46,995.7999,915.0,23.136,234.3
2022-01-06/15:34:36,21.52,995.7999,919.0,22.896,235.4
2022-01-06/15:34:37,21.52,995.7999,919.0,22.896,235.9
2022-01-06/15:34:38,21.52,995.7999,919.0,22.896,236.0
2022-01-06/15:34:39,21.52,995.7999,919.0,22.896,236.8
2022-01-06/15:34:40,21.52,995.7999,919.0,22.896,237.8
2022-01-06/15:34:41,21.52,995.7999,919.0,23.04,237.8
2022-01-06/15:34:43,21.52,995.7999,919.0,23.04,237.6
2022-01-06/15:34:44,21.52,995.7999,919.0,23.04,237.3
2022-01-06/15:34:45,21.52,995.7999,919.0,23.04,235.6
2022-01-06/15:34:46,21.52,995.7999,919.0,23.04,235.3
2022-01-06/15:34:47,21.55,995.7999,924.0,22.968,235.8
2022-01-06/15:34:49,21.55,995.7999,924.0,22.968,235.8
2022-01-06/15:34:50,21.55,995.7999,924.0,22.968,235.8
2022-01-06/15:34:51,21.55,995.7999,924.0,22.968,235.8
2022-01-06/15:34:52,21.55,995.7999,924.0,22.968,235.7
2022-01-06/15:34:53,21.55,995.7999,924.0,23.16,235.5
2022-01-06/15:34:54,21.55,995.7999,924.0,23.16,235.3
2022-01-06/15:34:56,21.55,995.7999,924.0,23.16,235.0
2022-01-06/15:34:57,21.55,995.7999,924.0,23.16,235.8
2022-01-06/15:34:58,21.55,995.7999,924.0,23.16,235.8
2022-01-06/15:34:59,21.55,995.7999,924.0,23.256,235.8
2022-01-06/15:35:00,21.55,995.7999,924.0,23.256,235.8
2022-01-06/15:35:01,21.55,995.7999,924.0,23.256,235.8
2022-01-06/15:35:03,21.55,995.7999,924.0,23.256,235.8
2022-01-06/15:35:04,21.55,995.7999,924.0,23.256,235.8
2022-01-06/15:35:05,21.58,995.7999,929.0,23.184,235.8
2022-01-06/15:35:06,21.58,995.7999,929.0,23.184,235.8
2022-01-06/15:35:07,21.58,995.7999,929.0,23.184,235.7
2022-01-06/15:35:09,21.58,995.7999,929.0,23.184,235.7
2022-01-06/15:35:10,21.58,995.7999,929.0,23.184,235.8
2022-01-06/15:35:11,21.58,995.7999,929.0,23.352,235.8
2022-01-06/15:35:12,21.58,995.7999,929.0,23.352,235.8
2022-01-06/15:35:13,21.58,995.7999,929.0,23.352,236.0
2022-01-06/15:35:14,21.58,995.7999,929.0,23.352,236.0
2022-01-06/15:35:16,21.58,995.7999,929.0,23.352,235.8
2022-01-06/15:35:17,21.62,995.7999,937.0,23.376,235.8
2022-01-06/15:35:18,21.62,995.7999,937.0,23.376,235.8
2022-01-06/15:35:19,21.62,995.7999,937.0,23.376,235.8
2022-01-06/15:35:20,21.62,995.7999,937.0,23.376,234.8
2022-01-06/15:35:21,21.62,995.7999,937.0,23.376,234.9
2022-01-06/15:35:23,21.62,995.7999,937.0,23.016,234.9
2022-01-06/15:35:24,21.62,995.7999,937.0,23.016,235.0
2022-01-06/15:35:25,21.62,995.7999,937.0,23.016,235.1
2022-01-06/15:35:26,21.62,995.7999,937.0,23.016,234.9
2022-01-06/15:35:27,21.62,995.7999,937.0,23.016,234.9
2022-01-06/15:35:29,21.62,995.7999,937.0,23.28,234.9
2022-01-06/15:35:30,21.62,995.7999,937.0,23.28,234.9
2022-01-06/15:35:31,21.62,995.7999,937.0,23.28,234.9
2022-01-06/15:35:32,21.62,995.7999,937.0,23.28,234.9
2022-01-06/15:35:33,21.62,995.7999,937.0,23.28,234.9
2022-01-06/15:35:34,21.64,995.7999,934.0,23.4,235.9
2022-01-06/15:35:36,21.64,995.7999,934.0,23.4,234.9
2022-01-06/15:35:37,21.64,995.7999,934.0,23.4,234.9
2022-01-06/15:35:38,21.64,995.7999,934.0,23.4,234.9
2022-01-06/15:35:39,21.64,995.7999,934.0,23.4,234.9
2022-01-06/15:35:40,21.64,995.7999,934.0,23.616,234.9
2022-01-06/15:35:42,21.64,995.7999,934.0,23.616,234.9
2022-01-06/15:35:43,21.64,995.7999,934.0,23.616,234.7
2022-01-06/15:35:44,21.64,995.7999,934.0,23.616,235.0
2022-01-06/15:35:45,21.64,995.7999,934.0,23.616,235.1
2022-01-06/15:35:46,21.68,995.7999,929.0,23.112,234.9
2022-01-06/15:35:47,21.68,995.7999,929.0,23.112,234.9
2022-01-06/15:35:49,21.68,995.7999,929.0,23.112,234.9
2022-01-06/15:35:50,21.68,995.7999,929.0,23.112,234.9
2022-01-06/15:35:51,21.68,995.7999,929.0,23.112,234.9
2022-01-06/15:35:52,21.68,995.7999,929.0,23.4,234.9
2022-01-06/15:35:53,21.68,995.7999,929.0,23.4,235.6
2022-01-06/15:35:54,21.68,995.7999,929.0,23.4,235.4
2022-01-06/15:35:56,21.68,995.7999,929.0,23.4,234.9
2022-01-06/15:35:57,21.68,995.7999,929.0,23.4,234.9
2022-01-06/15:35:58,21.68,995.7999,929.0,23.52,234.9
2022-01-06/15:35:59,21.68,995.7999,929.0,23.52,234.9
2022-01-06/15:36:00,21.68,995.7999,929.0,23.52,234.9
2022-01-06/15:36:01,21.68,995.7999,929.0,23.52,234.7
2022-01-06/15:36:03,21.68,995.7999,929.0,23.52,234.0
2022-01-06/15:36:04,21.71,995.7999,925.0,23.496,234.6
2022-01-06/15:36:05,21.71,995.7999,925.0,23.496,234.9
2022-01-06/15:36:06,21.71,995.7999,925.0,23.496,235.0
2022-01-06/15:36:07,21.71,995.7999,925.0,23.496,234.9
2022-01-06/15:36:09,21.71,995.7999,925.0,23.496,234.9
2022-01-06/15:36:10,21.71,995.7999,925.0,23.016,234.9
2022-01-06/15:36:11,21.71,995.7999,925.0,23.016,234.5
2022-01-06/15:36:12,21.71,995.7999,925.0,23.016,234.1
2022-01-06/15:36:13,21.71,995.7999,925.0,23.016,233.9
2022-01-06/15:36:14,21.71,995.7999,925.0,23.016,233.5
2022-01-06/15:36:16,21.77,995.7999,922.0,24.192,234.0
2022-01-06/15:36:17,21.77,995.7999,922.0,24.192,234.0
2022-01-06/15:36:18,21.77,995.7999,922.0,24.192,234.0
2022-01-06/15:36:19,21.77,995.7999,922.0,24.192,234.6
2022-01-06/15:36:20,21.77,995.7999,922.0,24.192,234.2
