time,tempce,luftfeucht,co2,laut,hell
2022-02-01/18:09:54,23.05,979.7,1518.0,64.23769,143.3333
2022-02-01/18:09:55,23.05,979.7,1518.0,64.23769,143.4375
2022-02-01/18:09:57,23.05,979.7,1518.0,64.90762,143.5417
2022-02-01/18:09:58,23.05,979.7,1518.0,64.90762,143.9583
2022-02-01/18:09:59,23.05,979.7,1518.0,64.90762,143.3333
2022-02-01/18:10:00,23.05,979.7,1518.0,64.29768,144.1666
2022-02-01/18:10:01,23.05,979.7,1518.0,64.29768,144.1666
2022-02-01/18:10:02,23.05,979.7,1518.0,64.29768,144.1666
2022-02-01/18:10:03,23.05,979.7,1518.0,59.49617,144.1666
2022-02-01/18:10:04,23.05,979.7,1518.0,59.49617,144.1666
2022-02-01/18:10:05,23.05,979.7,1518.0,59.49617,144.1666
