time,tempce,luftfeucht,co2,laut,hell
2022-01-06/18:42:24,23.55,997.6,1266.0,23.856,210.3
2022-01-06/18:42:25,23.55,997.6,1266.0,23.856,210.6
2022-01-06/18:42:26,23.55,997.6,1266.0,23.856,210.9
2022-01-06/18:42:27,23.55,997.6,1266.0,24.048,211.5
2022-01-06/18:42:28,23.55,997.6,1266.0,24.048,211.4
2022-01-06/18:42:30,23.55,997.6,1266.0,24.048,210.6
2022-01-06/18:42:31,23.55,997.6,1266.0,24.048,210.6
2022-01-06/18:42:32,23.55,997.6,1266.0,24.048,210.6
2022-01-06/18:42:33,23.55,997.6,1279.0,23.904,210.6
2022-01-06/18:42:34,23.55,997.6,1279.0,23.904,210.6
2022-01-06/18:42:35,23.55,997.6,1279.0,23.904,210.6
2022-01-06/18:42:37,23.55,997.6,1279.0,23.904,210.6
2022-01-06/18:42:38,23.55,997.6,1279.0,23.904,210.6
2022-01-06/18:42:39,23.55,997.6,1279.0,24.048,210.6
2022-01-06/18:42:40,23.55,997.6,1279.0,24.048,210.6
2022-01-06/18:42:41,23.55,997.6,1279.0,24.048,210.6
2022-01-06/18:42:43,23.55,997.6,1279.0,24.048,210.6
2022-01-06/18:42:44,23.55,997.6,1279.0,24.048,210.6
2022-01-06/18:42:45,23.56,997.6,1282.0,23.928,210.7
2022-01-06/18:42:46,23.56,997.6,1282.0,23.928,210.6
2022-01-06/18:42:47,23.56,997.6,1282.0,23.928,210.6
2022-01-06/18:42:48,23.56,997.6,1282.0,23.928,210.6
2022-01-06/18:42:50,23.56,997.6,1282.0,23.928,204.2
2022-01-06/18:42:51,23.56,997.6,1282.0,23.664,200.5
2022-01-06/18:42:52,23.56,997.6,1282.0,23.664,211.7
2022-01-06/18:42:53,23.56,997.6,1282.0,23.664,212.4
2022-01-06/18:42:54,23.56,997.6,1282.0,23.664,212.3
2022-01-06/18:42:55,23.56,997.6,1282.0,23.664,212.4
2022-01-06/18:42:57,23.56,997.6,1282.0,24.48,212.4
2022-01-06/18:42:58,23.56,997.6,1282.0,24.48,212.5
2022-01-06/18:42:59,23.56,997.6,1282.0,24.48,212.4
2022-01-06/18:43:00,23.56,997.6,1282.0,24.48,212.4
2022-01-06/18:43:01,23.56,997.6,1282.0,24.48,212.4
2022-01-06/18:43:03,23.56,997.4999,1285.0,23.952,212.4
2022-01-06/18:43:04,23.56,997.4999,1285.0,23.952,212.4
2022-01-06/18:43:05,23.56,997.4999,1285.0,23.952,212.4
2022-01-06/18:43:06,23.56,997.4999,1285.0,23.952,212.7
2022-01-06/18:43:07,23.56,997.4999,1285.0,23.952,212.8
2022-01-06/18:43:08,23.56,997.4999,1285.0,24.12,212.6
2022-01-06/18:43:10,23.56,997.4999,1285.0,24.12,212.4
2022-01-06/18:43:11,23.56,997.4999,1285.0,24.12,212.4
2022-01-06/18:43:12,23.56,997.4999,1285.0,24.12,212.4
2022-01-06/18:43:13,23.56,997.4999,1285.0,24.12,212.4
2022-01-06/18:43:14,23.58,997.4999,1286.0,23.928,212.6
