time,tempce,luftfeucht,co2,laut,hell
2022-01-08/23:23:04,23.41,981.6,2517.0,24.0,226.5
2022-01-08/23:23:05,23.41,981.6,2517.0,24.0,226.8
2022-01-08/23:23:06,23.41,981.6,2517.0,24.0,226.8
2022-01-08/23:23:08,23.41,981.6,2517.0,24.0,226.8
2022-01-08/23:23:09,23.42,981.6,2520.0,327.456,226.7
2022-01-08/23:23:10,23.42,981.6,2520.0,327.456,226.6
2022-01-08/23:23:11,23.42,981.6,2520.0,327.456,226.3
2022-01-08/23:23:12,23.42,981.6,2520.0,327.456,226.1
2022-01-08/23:23:13,23.42,981.6,2520.0,327.456,226.9
2022-01-08/23:23:15,23.42,981.6,2520.0,333.408,227.8
2022-01-08/23:23:16,23.42,981.6,2520.0,333.408,227.3
2022-01-08/23:23:17,23.42,981.6,2520.0,333.408,226.9
2022-01-08/23:23:18,23.42,981.6,2520.0,333.408,226.8
2022-01-08/23:23:19,23.42,981.6,2520.0,333.408,226.8
2022-01-08/23:23:21,23.42,981.6,2520.0,326.52,226.8
2022-01-08/23:23:22,23.42,981.6,2520.0,326.52,226.8
2022-01-08/23:23:23,23.42,981.6,2520.0,326.52,226.8
2022-01-08/23:23:24,23.42,981.6,2520.0,326.52,226.8
2022-01-08/23:23:25,23.42,981.6,2520.0,326.52,226.8
2022-01-08/23:23:26,23.42,981.6,2518.0,334.68,226.8
2022-01-08/23:23:28,23.42,981.6,2518.0,334.68,226.8
2022-01-08/23:23:29,23.42,981.6,2518.0,334.68,227.7
2022-01-08/23:23:30,23.42,981.6,2518.0,334.68,226.8
2022-01-08/23:23:31,23.42,981.6,2518.0,334.68,226.8
2022-01-08/23:23:32,23.42,981.6,2518.0,323.784,226.8
2022-01-08/23:23:34,23.42,981.6,2518.0,323.784,226.8
2022-01-08/23:23:35,23.42,981.6,2518.0,323.784,226.6
2022-01-08/23:23:36,23.42,981.6,2518.0,323.784,226.5
2022-01-08/23:23:37,23.42,981.6,2518.0,323.784,226.8
2022-01-08/23:23:38,23.43,981.6,2512.0,330.864,226.8
2022-01-08/23:23:39,23.43,981.6,2512.0,330.864,226.8
2022-01-08/23:23:41,23.43,981.6,2512.0,330.864,226.8
