time,tempce,luftdruck,co2,laut,hell
2022-02-22/23:01:47,23.6,990.0,1888.0,66.0,185.8
2022-02-22/23:01:48,23.6,990.0,1888.0,66.0,185.8
2022-02-22/23:01:49,23.6,990.0,1888.0,66.0,185.8
2022-02-22/23:01:50,23.6,990.0,1889.0,57.0,185.8
2022-02-22/23:01:51,23.6,990.0,1889.0,57.0,185.8
2022-02-22/23:01:52,23.6,990.0,1889.0,66.0,185.8
2022-02-22/23:01:53,23.6,990.0,1889.0,66.0,185.8
2022-02-22/23:01:54,23.6,990.0,1889.0,66.0,185.8
2022-02-22/23:01:56,23.6,990.0,1889.0,66.0,185.8
2022-02-22/23:01:57,23.6,990.0,1889.0,66.0,185.8
2022-02-22/23:01:58,23.6,990.0,1889.0,66.0,185.8
2022-02-22/23:01:59,23.6,990.0,1889.0,66.0,185.8
2022-02-22/23:02:00,23.6,990.0,1889.0,66.0,185.4
2022-02-22/23:02:01,23.6,990.0,1889.0,66.0,183.5
2022-02-22/23:02:02,23.6,990.0,1889.0,66.0,184.7
2022-02-22/23:02:03,23.6,990.0,1889.0,58.0,184.6
2022-02-22/23:02:04,23.6,990.0,1889.0,58.0,185.0
2022-02-22/23:02:05,23.6,990.0,1888.0,59.0,185.5
2022-02-22/23:02:07,23.6,990.0,1888.0,59.0,186.5
2022-02-22/23:02:08,23.6,990.0,1888.0,66.0,186.7
2022-02-22/23:02:09,23.6,990.0,1888.0,66.0,186.7
2022-02-22/23:02:10,23.6,990.0,1888.0,66.0,186.7
2022-02-22/23:02:11,23.6,990.0,1888.0,66.0,186.7
2022-02-22/23:02:12,23.6,990.0,1888.0,67.0,186.7
2022-02-22/23:02:13,23.6,990.0,1888.0,67.0,186.7
2022-02-22/23:02:14,23.6,990.0,1888.0,66.0,186.7
2022-02-22/23:02:15,23.6,990.0,1888.0,66.0,186.7
2022-02-22/23:02:16,23.6,990.0,1888.0,66.0,186.7
2022-02-22/23:02:17,23.6,990.0,1888.0,66.0,186.7
2022-02-22/23:02:19,23.6,990.0,1902.0,63.0,186.7
2022-02-22/23:02:20,23.6,990.0,1902.0,63.0,186.7
2022-02-22/23:02:21,23.6,990.0,1902.0,60.0,186.7
2022-02-22/23:02:22,23.6,990.0,1902.0,60.0,186.7
2022-02-22/23:02:23,23.6,990.0,1902.0,66.0,186.7
2022-02-22/23:02:24,23.6,990.0,1902.0,66.0,186.1
2022-02-22/23:02:25,23.6,990.0,1902.0,66.0,186.7
2022-02-22/23:02:26,23.6,990.0,1902.0,66.0,186.0
