time,tempce,luftdruck,co2,laut,hell
2022-02-22/23:25:32,23.6,989.0,2141.0,66.0,185.8
2022-02-22/23:25:33,23.6,989.0,2141.0,62.0,185.8
2022-02-22/23:25:34,23.6,989.0,2141.0,62.0,185.8
2022-02-22/23:25:35,23.5,989.0,2148.0,57.0,185.8
2022-02-22/23:25:36,23.5,989.0,2148.0,57.0,185.8
2022-02-22/23:25:37,23.5,989.0,2148.0,64.0,185.8
2022-02-22/23:25:38,23.5,989.0,2148.0,64.0,185.8
2022-02-22/23:25:40,23.5,989.0,2148.0,62.0,185.8
2022-02-22/23:25:41,23.5,989.0,2148.0,62.0,185.8
2022-02-22/23:25:42,23.5,989.0,2148.0,65.0,185.8
2022-02-22/23:25:43,23.5,989.0,2148.0,65.0,185.8
2022-02-22/23:25:44,23.5,989.0,2148.0,65.0,185.8
2022-02-22/23:25:45,23.5,989.0,2148.0,65.0,185.8
2022-02-22/23:25:46,23.5,989.0,2148.0,66.0,185.8
2022-02-22/23:25:47,23.5,989.0,2148.0,66.0,185.8
2022-02-22/23:25:48,23.6,989.0,2142.0,64.0,185.8
2022-02-22/23:25:49,23.6,989.0,2142.0,64.0,185.8
2022-02-22/23:25:51,23.6,989.0,2142.0,58.0,185.8
2022-02-22/23:25:52,23.6,989.0,2142.0,58.0,185.8
2022-02-22/23:25:53,23.6,989.0,2142.0,65.0,185.8
2022-02-22/23:25:54,23.6,989.0,2142.0,65.0,185.8
2022-02-22/23:25:55,23.6,989.0,2142.0,66.0,185.8
2022-02-22/23:25:56,23.6,989.0,2142.0,66.0,185.8
2022-02-22/23:25:57,23.6,989.0,2142.0,66.0,185.8
2022-02-22/23:25:58,23.6,989.0,2142.0,66.0,185.8
2022-02-22/23:25:59,23.6,989.0,2142.0,66.0,185.8
2022-02-22/23:26:00,23.6,989.0,2142.0,66.0,185.8
2022-02-22/23:26:01,23.6,989.0,2142.0,66.0,185.8
2022-02-22/23:26:03,23.6,989.0,2142.0,66.0,185.8
2022-02-22/23:26:04,23.6,989.0,2136.0,57.0,185.8
2022-02-22/23:26:05,23.6,989.0,2136.0,57.0,185.8
2022-02-22/23:26:06,23.6,989.0,2136.0,65.0,185.8
2022-02-22/23:26:07,23.6,989.0,2136.0,65.0,185.8
2022-02-22/23:26:08,23.6,989.0,2136.0,65.0,185.8
2022-02-22/23:26:09,23.6,989.0,2136.0,65.0,185.8
2022-02-22/23:26:10,23.6,989.0,2136.0,66.0,185.8
2022-02-22/23:26:11,23.6,989.0,2136.0,66.0,185.8
2022-02-22/23:26:12,23.6,989.0,2136.0,66.0,185.8
2022-02-22/23:26:14,23.6,989.0,2136.0,66.0,185.8
2022-02-22/23:26:15,23.6,989.0,2136.0,66.0,185.8
2022-02-22/23:26:16,23.6,989.0,2136.0,66.0,185.8
2022-02-22/23:26:17,23.6,989.0,2136.0,65.0,185.8
2022-02-22/23:26:18,23.6,989.0,2136.0,65.0,185.8
2022-02-22/23:26:19,23.6,989.0,2127.0,57.0,185.8
2022-02-22/23:26:20,23.6,989.0,2127.0,57.0,185.8
2022-02-22/23:26:21,23.6,989.0,2127.0,66.0,185.8
2022-02-22/23:26:22,23.6,989.0,2127.0,66.0,185.8
2022-02-22/23:26:23,23.6,989.0,2127.0,64.0,185.8
2022-02-22/23:26:24,23.6,989.0,2127.0,64.0,185.8
2022-02-22/23:26:26,23.6,989.0,2127.0,62.0,185.9
2022-02-22/23:26:27,23.6,989.0,2127.0,62.0,186.0
2022-02-22/23:26:28,23.6,989.0,2127.0,67.0,186.2
2022-02-22/23:26:29,23.6,989.0,2127.0,67.0,187.3
2022-02-22/23:26:30,23.6,989.0,2127.0,66.0,187.5
