time,tempce,luftdruck,co2,laut,hell
2022-08-18/20:24:47,27.4,987.0,2750.0,64.0,153.6
2022-08-18/20:24:48,27.4,987.0,2750.0,64.0,153.6
2022-08-18/20:24:49,27.4,987.0,2750.0,65.0,153.4
2022-08-18/20:24:50,27.4,987.0,2750.0,65.0,153.8
2022-08-18/20:24:51,27.4,987.0,2738.0,53.0,153.3
2022-08-18/20:24:53,27.4,987.0,2738.0,53.0,153.7
2022-08-18/20:24:54,27.4,987.0,2738.0,64.0,153.3
2022-08-18/20:24:55,27.4,987.0,2738.0,64.0,40.8
2022-08-18/20:24:56,27.4,987.0,2738.0,65.0,24.3
2022-08-18/20:24:57,27.4,987.0,2738.0,65.0,23.5
2022-08-18/20:24:58,27.4,987.0,2738.0,65.0,143.5
