time,tempce,luftdruck,co2,laut,hell
2022-02-23/15:52:59,23.4,1002.0,1714.0,65.0,71.9
2022-02-23/15:53:00,23.4,1002.0,1714.0,65.0,72.1
2022-02-23/15:53:01,23.4,1002.0,1714.0,65.0,72.3
2022-02-23/15:53:02,23.4,1002.0,1716.0,63.0,72.3
2022-02-23/15:53:04,23.4,1002.0,1716.0,63.0,72.8
2022-02-23/15:53:05,23.4,1002.0,1716.0,57.0,72.7
2022-02-23/15:53:06,23.4,1002.0,1716.0,57.0,72.5
2022-02-23/15:53:07,23.4,1002.0,1716.0,65.0,72.5
2022-02-23/15:53:08,23.4,1002.0,1716.0,65.0,72.7
2022-02-23/15:53:09,23.4,1002.0,1716.0,66.0,72.5
2022-02-23/15:53:10,23.4,1002.0,1716.0,66.0,72.6
2022-02-23/15:53:11,23.4,1002.0,1716.0,65.0,72.5
2022-02-23/15:53:12,23.4,1002.0,1716.0,65.0,72.5
2022-02-23/15:53:13,23.4,1002.0,1716.0,65.0,72.6
2022-02-23/15:53:14,23.4,1002.0,1716.0,65.0,72.5
2022-02-23/15:53:16,23.4,1002.0,1716.0,65.0,72.5
2022-02-23/15:53:17,23.4,1002.0,1716.0,65.0,72.8
2022-02-23/15:53:18,23.4,1002.0,1720.0,54.0,73.3
2022-02-23/15:53:19,23.4,1002.0,1720.0,54.0,73.3
2022-02-23/15:53:20,23.4,1002.0,1720.0,64.0,73.3
2022-02-23/15:53:21,23.4,1002.0,1720.0,64.0,73.3
2022-02-23/15:53:22,23.4,1002.0,1720.0,65.0,73.1
2022-02-23/15:53:23,23.4,1002.0,1720.0,65.0,72.7
2022-02-23/15:53:24,23.4,1002.0,1720.0,65.0,72.1
2022-02-23/15:53:25,23.4,1002.0,1720.0,65.0,71.4
