time,tempce,luftdruck,co2,laut,hell
2022-08-18/20:30:44,27.5,987.0,2796.0,64.0,153.3
2022-08-18/20:30:45,27.5,987.0,2796.0,63.0,153.3
2022-08-18/20:30:46,27.5,987.0,2796.0,63.0,153.3
2022-08-18/20:30:47,27.5,987.0,2796.0,63.0,153.1
2022-08-18/20:30:48,27.5,987.0,2796.0,63.0,153.2
2022-08-18/20:30:49,27.5,987.0,2796.0,65.0,153.3
2022-08-18/20:30:50,27.5,987.0,2796.0,65.0,153.3
2022-08-18/20:30:51,27.5,987.0,2814.0,53.0,153.3
2022-08-18/20:30:52,27.5,987.0,2814.0,53.0,153.3
2022-08-18/20:30:53,27.5,987.0,2814.0,62.0,153.3
2022-08-18/20:30:54,27.5,987.0,2814.0,62.0,153.5
2022-08-18/20:30:56,27.5,987.0,2814.0,65.0,153.3
2022-08-18/20:30:57,27.5,987.0,2814.0,65.0,153.4
2022-08-18/20:30:58,27.5,987.0,2814.0,65.0,153.3
2022-08-18/20:30:59,27.5,987.0,2814.0,65.0,153.2
2022-08-18/20:31:00,27.5,987.0,2814.0,62.0,152.6
2022-08-18/20:31:01,27.5,987.0,2814.0,62.0,152.7
2022-08-18/20:31:02,27.5,987.0,2814.0,64.0,152.3
2022-08-18/20:31:03,27.5,987.0,2814.0,64.0,151.7
2022-08-18/20:31:04,27.5,987.0,2814.0,53.0,151.7
2022-08-18/20:31:05,27.5,987.0,2814.0,53.0,151.7
2022-08-18/20:31:07,27.5,987.0,2809.0,53.0,151.7
2022-08-18/20:31:08,27.5,987.0,2809.0,53.0,152.3
2022-08-18/20:31:09,27.5,987.0,2809.0,65.0,152.2
2022-08-18/20:31:10,27.5,987.0,2809.0,65.0,151.2
2022-08-18/20:31:11,27.5,987.0,2809.0,67.0,151.1
2022-08-18/20:31:12,27.5,987.0,2809.0,67.0,151.6
2022-08-18/20:31:13,27.5,987.0,2809.0,67.0,151.7
2022-08-18/20:31:14,27.5,987.0,2809.0,67.0,151.7
2022-08-18/20:31:15,27.5,987.0,2809.0,62.0,151.4
2022-08-18/20:31:16,27.5,987.0,2809.0,62.0,151.5
2022-08-18/20:31:17,27.5,987.0,2809.0,65.0,151.6
2022-08-18/20:31:19,27.5,987.0,2809.0,65.0,151.7
2022-08-18/20:31:20,27.5,987.0,2809.0,63.0,151.6
2022-08-18/20:31:21,27.5,987.0,2809.0,63.0,151.5
2022-08-18/20:31:22,27.4,987.0,2813.0,54.0,151.7
2022-08-18/20:31:23,27.4,987.0,2813.0,54.0,151.7
2022-08-18/20:31:24,27.4,987.0,2813.0,65.0,151.7
2022-08-18/20:31:25,27.4,987.0,2813.0,65.0,151.7
2022-08-18/20:31:26,27.4,987.0,2813.0,65.0,151.7
2022-08-18/20:31:27,27.4,987.0,2813.0,65.0,151.7
2022-08-18/20:31:28,27.4,987.0,2813.0,62.0,151.4
2022-08-18/20:31:30,27.4,987.0,2813.0,62.0,151.7
2022-08-18/20:31:31,27.4,987.0,2813.0,63.0,151.7
2022-08-18/20:31:32,27.4,987.0,2813.0,63.0,151.7
