time,tempce,luftfeucht,co2,laut,hell
2022-01-29/15:00:21,21.66,992.6,1053.0,70.77101,14.16667
2022-01-29/15:00:22,21.66,992.6,1053.0,66.97707,14.16667
2022-01-29/15:00:23,21.66,992.6,1053.0,67.52672,14.16667
2022-01-29/15:00:24,21.66,992.6,1053.0,67.31941,14.16667
2022-01-29/15:00:25,21.66,992.6,1053.0,68.78333,14.16667
2022-01-29/15:00:26,21.66,992.6,1053.0,68.49496,12.5
2022-01-29/15:00:27,21.66,992.6,1053.0,67.52672,13.33333
2022-01-29/15:00:28,21.66,992.6,1053.0,66.10545,13.33333
2022-01-29/15:00:29,21.66,992.6,1053.0,67.68907,13.33333
2022-01-29/15:00:30,21.66,992.6,1053.0,68.42136,14.16667
2022-01-29/15:00:31,21.66,992.6,1053.0,68.00496,12.5
2022-01-29/15:00:32,21.66,992.6,1053.0,68.00496,11.66667
2022-01-29/15:00:33,21.73,992.7,1063.0,67.84845,12.5
2022-01-29/15:00:34,21.73,992.7,1063.0,78.94155,12.5
2022-01-29/15:00:35,21.73,992.7,1063.0,64.918,12.5
2022-01-29/15:00:36,21.73,992.7,1063.0,67.76913,13.33333
2022-01-29/15:00:37,21.73,992.7,1063.0,68.1587,14.16667
2022-01-29/15:00:38,21.73,992.7,1063.0,67.14992,14.16667
2022-01-29/15:00:39,21.73,992.7,1063.0,64.63687,14.16667
2022-01-29/15:00:40,21.73,992.7,1063.0,67.84845,14.16667
2022-01-29/15:00:41,21.73,992.7,1063.0,68.64034,14.16667
2022-01-29/15:00:42,21.73,992.7,1063.0,66.48315,14.16667
2022-01-29/15:00:43,21.73,992.7,1063.0,67.44439,14.16667
2022-01-29/15:00:44,21.73,992.7,1063.0,66.10545,14.16667
2022-01-29/15:00:45,21.73,992.7,1063.0,68.12051,14.16667
2022-01-29/15:00:46,21.73,992.7,1063.0,68.27224,14.16667
2022-01-29/15:00:47,21.73,992.7,1063.0,67.64877,15.0
2022-01-29/15:00:48,21.8,992.7,1066.0,67.06392,14.16667
2022-01-29/15:00:50,21.8,992.7,1066.0,56.26856,15.0
2022-01-29/15:00:51,21.8,992.7,1066.0,66.39026,14.16667
2022-01-29/15:00:52,21.8,992.7,1066.0,66.84513,14.16667
2022-01-29/15:00:53,21.8,992.7,1066.0,67.27735,14.16667
2022-01-29/15:00:54,21.8,992.7,1066.0,66.80069,13.33333
2022-01-29/15:00:55,21.8,992.7,1066.0,66.34343,13.33333
2022-01-29/15:00:56,21.8,992.7,1066.0,66.10545,13.33333
2022-01-29/15:00:57,21.8,992.7,1066.0,67.64877,14.16667
2022-01-29/15:00:58,21.8,992.7,1066.0,67.96609,14.16667
2022-01-29/15:00:59,21.8,992.7,1066.0,66.84513,15.0
2022-01-29/15:01:00,21.8,992.7,1066.0,67.7292,15.83333
2022-01-29/15:01:01,21.8,992.7,1066.0,65.71057,15.83333
2022-01-29/15:01:02,21.8,992.7,1066.0,67.84845,15.83333
2022-01-29/15:01:03,21.8,992.7,1066.0,66.52924,15.83333
2022-01-29/15:01:04,21.87,992.7999,1063.0,68.1587,15.0
2022-01-29/15:01:05,21.87,992.7999,1063.0,66.71114,14.16667
2022-01-29/15:01:06,21.87,992.7999,1063.0,67.76913,14.16667
2022-01-29/15:01:07,21.87,992.7999,1063.0,68.1587,14.16667
2022-01-29/15:01:08,21.87,992.7999,1063.0,68.08217,15.0
2022-01-29/15:01:09,21.87,992.7999,1063.0,66.29636,14.16667
2022-01-29/15:01:10,21.87,992.7999,1063.0,66.34343,14.16667
2022-01-29/15:01:11,21.87,992.7999,1063.0,65.1903,13.33333
2022-01-29/15:01:12,21.87,992.7999,1063.0,68.67631,13.33333
2022-01-29/15:01:13,21.87,992.7999,1063.0,67.19261,15.0
2022-01-29/15:01:14,21.87,992.7999,1063.0,66.71114,15.0
2022-01-29/15:01:15,21.87,992.7999,1063.0,67.48565,15.0
