time,tempce,luftfeucht,co2,laut,hell
2022-01-09/12:29:27,22.8,975.5,1542.0,20.304,162.0
2022-01-09/12:29:28,22.8,975.5,1542.0,20.496,162.0
2022-01-09/12:29:29,22.8,975.5,1542.0,20.496,162.0
2022-01-09/12:29:30,22.8,975.5,1542.0,20.496,162.1
2022-01-09/12:29:31,22.8,975.5,1542.0,20.496,162.2
2022-01-09/12:29:33,22.8,975.5,1542.0,20.496,162.7
2022-01-09/12:29:34,22.8,975.5,1542.0,20.328,162.9
2022-01-09/12:29:35,22.8,975.5,1542.0,20.328,161.8
2022-01-09/12:29:36,22.8,975.5,1542.0,20.328,162.9
2022-01-09/12:29:37,22.8,975.5,1542.0,20.328,162.4
2022-01-09/12:29:38,22.8,975.5,1542.0,20.328,162.6
2022-01-09/12:29:40,22.84,975.4,1540.0,20.976,161.5
2022-01-09/12:29:41,22.84,975.4,1540.0,20.976,162.4
2022-01-09/12:29:42,22.84,975.4,1540.0,20.976,162.8
2022-01-09/12:29:43,22.84,975.4,1540.0,20.976,162.3
2022-01-09/12:29:44,22.84,975.4,1540.0,20.976,162.0
2022-01-09/12:29:46,22.84,975.4,1540.0,20.928,162.2
2022-01-09/12:29:47,22.84,975.4,1540.0,20.928,162.1
2022-01-09/12:29:48,22.84,975.4,1540.0,20.928,162.0
2022-01-09/12:29:49,22.84,975.4,1540.0,20.928,162.0
2022-01-09/12:29:50,22.84,975.4,1540.0,20.928,161.1
2022-01-09/12:29:51,22.84,975.4,1538.0,20.52,160.2
2022-01-09/12:29:53,22.84,975.4,1538.0,20.52,160.2
2022-01-09/12:29:54,22.84,975.4,1538.0,20.52,161.1
2022-01-09/12:29:55,22.84,975.4,1538.0,20.52,161.1
2022-01-09/12:29:56,22.84,975.4,1538.0,20.52,161.1
2022-01-09/12:29:57,22.84,975.4,1538.0,20.544,160.8
2022-01-09/12:29:58,22.84,975.4,1538.0,20.544,159.8
2022-01-09/12:30:00,22.84,975.4,1538.0,20.544,161.3
2022-01-09/12:30:01,22.84,975.4,1538.0,20.544,161.1
2022-01-09/12:30:02,22.84,975.4,1538.0,20.544,160.7
2022-01-09/12:30:03,22.84,975.4,1538.0,23.424,154.1
2022-01-09/12:30:04,22.84,975.4,1538.0,23.424,158.1
2022-01-09/12:30:06,22.84,975.4,1538.0,23.424,160.6
2022-01-09/12:30:07,22.84,975.4,1538.0,23.424,160.7
2022-01-09/12:30:08,22.84,975.4,1538.0,23.424,160.3
2022-01-09/12:30:09,22.85,975.4,1535.0,21.216,160.2
2022-01-09/12:30:10,22.85,975.4,1535.0,21.216,160.2
2022-01-09/12:30:11,22.85,975.4,1535.0,21.216,160.2
2022-01-09/12:30:13,22.85,975.4,1535.0,21.216,160.2
