time,tempce,luftdruck,co2,laut,hell
2022-10-06/13:36:36,24.3,1017.0,1258.0,65.0,489.7
2022-10-06/13:36:37,24.3,1017.0,1258.0,65.0,489.9
2022-10-06/13:36:38,24.3,1017.0,1258.0,62.0,490.1
2022-10-06/13:36:39,24.3,1017.0,1258.0,62.0,490.0
2022-10-06/13:36:40,24.3,1017.0,1258.0,63.0,482.2
2022-10-06/13:36:42,24.3,1017.0,1258.0,63.0,490.3
2022-10-06/13:36:43,24.3,1017.0,1258.0,63.0,491.0
2022-10-06/13:36:44,24.3,1017.0,1258.0,63.0,491.4
2022-10-06/13:36:45,24.3,1017.0,1258.0,62.0,491.6
2022-10-06/13:36:46,24.3,1017.0,1258.0,62.0,491.7
2022-10-06/13:36:47,24.3,1017.0,1258.0,59.0,490.8
2022-10-06/13:36:48,24.3,1017.0,1258.0,59.0,490.9
2022-10-06/13:36:49,24.3,1017.0,1257.0,54.0,490.8
2022-10-06/13:36:50,24.3,1017.0,1257.0,54.0,490.8
2022-10-06/13:36:51,24.3,1017.0,1257.0,62.0,490.3
2022-10-06/13:36:53,24.3,1017.0,1257.0,62.0,490.0
2022-10-06/13:36:54,24.3,1017.0,1257.0,63.0,490.6
2022-10-06/13:36:55,24.3,1017.0,1257.0,63.0,491.2
2022-10-06/13:36:56,24.3,1017.0,1257.0,63.0,491.7
2022-10-06/13:36:57,24.3,1017.0,1257.0,63.0,491.5
2022-10-06/13:36:58,24.3,1017.0,1257.0,63.0,491.7
2022-10-06/13:36:59,24.3,1017.0,1257.0,63.0,491.5
2022-10-06/13:37:00,24.3,1017.0,1257.0,63.0,491.7
2022-10-06/13:37:01,24.3,1017.0,1257.0,63.0,491.7
2022-10-06/13:37:02,24.3,1017.0,1257.0,58.0,492.1
2022-10-06/13:37:04,24.3,1017.0,1257.0,58.0,492.4
2022-10-06/13:37:05,24.3,1017.0,1258.0,56.0,492.6
2022-10-06/13:37:06,24.3,1017.0,1258.0,56.0,492.5
2022-10-06/13:37:07,24.3,1017.0,1258.0,63.0,493.1
2022-10-06/13:37:08,24.3,1017.0,1258.0,63.0,493.8
2022-10-06/13:37:09,24.3,1017.0,1258.0,63.0,494.3
2022-10-06/13:37:10,24.3,1017.0,1258.0,63.0,495.0
2022-10-06/13:37:11,24.3,1017.0,1258.0,63.0,493.1
2022-10-06/13:37:12,24.3,1017.0,1258.0,63.0,485.1
2022-10-06/13:37:13,24.3,1017.0,1258.0,63.0,485.3
2022-10-06/13:37:15,24.3,1017.0,1258.0,63.0,485.0
2022-10-06/13:37:16,24.3,1017.0,1258.0,63.0,485.8
2022-10-06/13:37:17,24.3,1017.0,1258.0,63.0,486.0
2022-10-06/13:37:18,24.2,1017.0,1261.0,58.0,485.0
2022-10-06/13:37:19,24.2,1017.0,1261.0,58.0,484.2
2022-10-06/13:37:20,24.2,1017.0,1261.0,57.0,484.2
2022-10-06/13:37:21,24.2,1017.0,1261.0,57.0,484.7
2022-10-06/13:37:22,24.2,1017.0,1261.0,63.0,480.6
2022-10-06/13:37:23,24.2,1017.0,1261.0,63.0,479.2
